,dec_0_self_dot_ratio_norm,dec_1_self_dot_ratio_norm,dec_2_self_dot_ratio_norm,dec_3_self_dot_ratio_norm,dec_4_self_dot_ratio_norm,dec_5_self_dot_ratio_norm,dec_6_self_dot_ratio_norm,dec_7_self_dot_ratio_norm
0,0.001419185,0.0014190202,0.001419002,0.001419131,0.0014190765,0.0014190703,0.0014190803,0.0014190883
1,0.0014153912,0.0014152991,0.0014153427,0.0014153841,0.0014154337,0.0014153295,0.0014153934,0.0014155115
2,0.0014104325,0.0014106808,0.0014106297,0.0014105389,0.0014104418,0.0014106225,0.0014103873,0.0014105212
3,0.0014149096,0.0014148974,0.0014148932,0.0014148008,0.0014148962,0.0014148231,0.001414632,0.0014149351
4,0.0014119118,0.001412028,0.0014119309,0.0014119967,0.0014119768,0.0014120657,0.0014120432,0.001411974
5,0.0014155079,0.0014155258,0.0014154111,0.0014155194,0.001415483,0.0014154627,0.0014154266,0.0014154835
6,0.0014087472,0.0014087575,0.0014087936,0.001408903,0.0014089302,0.0014088629,0.001408928,0.0014088764
7,0.0014164035,0.0014165033,0.0014163757,0.0014164255,0.0014164726,0.0014164062,0.0014164484,0.0014163752
8,0.0014168901,0.0014168873,0.0014169081,0.001416769,0.0014167955,0.0014167847,0.0014169682,0.0014167666
9,0.0014140189,0.001413991,0.0014140432,0.0014141843,0.0014142283,0.0014141386,0.0014140224,0.0014139239
10,0.001423871,0.0014239111,0.0014238472,0.0014238966,0.001423884,0.0014239257,0.0014238711,0.0014236799
11,0.0014200269,0.0014200946,0.0014201934,0.0014201505,0.0014201622,0.0014200356,0.0014200415,0.0014200434
12,0.0014142703,0.0014141973,0.0014144138,0.0014142138,0.0014143134,0.001414197,0.0014143634,0.0014142469
13,0.0014216244,0.0014215478,0.0014216048,0.0014216651,0.0014216679,0.0014218735,0.001421584,0.0014215332
14,0.0014147839,0.0014146751,0.0014148465,0.0014147783,0.001414806,0.0014147075,0.0014146676,0.0014147913
15,0.0014179769,0.0014180803,0.0014180082,0.001418121,0.0014181235,0.0014179975,0.001418212,0.0014181787
16,0.001415236,0.001415301,0.0014153343,0.0014152754,0.001415377,0.0014153268,0.0014152467,0.0014152712
17,0.001406682,0.001406699,0.001406668,0.001406603,0.0014066732,0.0014066556,0.0014066627,0.0014065735
18,0.0014210094,0.0014208464,0.0014210629,0.0014210917,0.0014211278,0.0014211845,0.0014212191,0.0014209913
19,0.001410698,0.0014106786,0.0014108345,0.0014108851,0.0014107724,0.0014109529,0.0014108594,0.0014107219
20,0.0014215902,0.0014219298,0.0014218352,0.0014216792,0.0014217603,0.0014218056,0.0014218203,0.0014216902
21,0.001410309,0.0014101948,0.001410298,0.0014102471,0.0014103195,0.0014102543,0.0014102284,0.001410189
22,0.0014163858,0.0014163011,0.0014162542,0.0014162847,0.0014161227,0.0014161345,0.0014161081,0.0014161627
23,0.0014201825,0.0014201914,0.0014201283,0.0014201266,0.0014201539,0.0014201982,0.0014201178,0.001420219
24,0.0014150172,0.0014150557,0.001415077,0.0014152072,0.001415033,0.0014151179,0.0014150908,0.0014151229
25,0.0014104231,0.001410489,0.0014103652,0.0014104344,0.0014104325,0.0014104749,0.0014102956,0.0014103513
26,0.0014154201,0.001415323,0.0014152576,0.001415259,0.0014152607,0.0014152373,0.0014152118,0.0014151792
27,0.0014233043,0.0014233129,0.0014231591,0.0014229811,0.0014231195,0.0014229972,0.001423173,0.0014230316
28,0.0014110017,0.0014111653,0.0014110113,0.0014109644,0.0014110222,0.0014110142,0.0014109788,0.0014109706
29,0.0014207915,0.0014206944,0.0014208996,0.0014208076,0.0014208853,0.0014209378,0.0014209107,0.0014209409
30,0.0014107777,0.0014107651,0.0014108198,0.0014107497,0.0014108634,0.001410778,0.0014106791,0.0014107679
31,0.0014203531,0.001420266,0.0014204743,0.0014203854,0.0014203531,0.0014203916,0.0014204403,0.0014203276
32,0.0014132047,0.0014131671,0.0014130763,0.0014130605,0.0014129783,0.0014129592,0.0014130356,0.0014130542
33,0.0014220026,0.001422136,0.0014221942,0.0014219544,0.0014220929,0.0014219852,0.0014221971,0.0014219482
34,0.0014107318,0.0014109032,0.001410895,0.0014107184,0.0014106449,0.001410713,0.0014107268,0.0014108863
35,0.0014091764,0.001409212,0.0014092767,0.0014092434,0.0014092554,0.0014092432,0.0014093111,0.001409361
36,0.0014129531,0.0014129353,0.0014129353,0.0014128748,0.0014129455,0.0014129374,0.0014129041,0.0014128941
37,0.001414448,0.0014144231,0.001414359,0.0014142821,0.0014144472,0.0014143293,0.0014142443,0.0014143527
38,0.0014119089,0.0014119218,0.0014118403,0.0014117365,0.0014119034,0.0014119254,0.0014117197,0.001411865
39,0.0014077682,0.0014076709,0.001407735,0.0014076642,0.0014077134,0.0014075243,0.0014077864,0.0014075682
40,0.0014386579,0.0014387069,0.0014386588,0.0014386885,0.0014386121,0.0014386955,0.0014386894,0.001438631
41,0.0014180392,0.0014179598,0.0014180072,0.0014178905,0.0014179368,0.0014178498,0.0014178607,0.0014177571
42,0.0014206367,0.001420673,0.0014206292,0.0014207127,0.0014207141,0.0014207963,0.0014207802,0.0014208055
43,0.0014139268,0.001414006,0.0014139668,0.0014139748,0.0014138654,0.0014140888,0.0014139867,0.0014139899
44,0.0014132755,0.001413349,0.0014132058,0.0014132336,0.0014131546,0.0014131904,0.0014131455,0.0014132491
45,0.0014126071,0.0014125406,0.0014125736,0.0014125815,0.0014126181,0.0014125033,0.0014126358,0.0014126654
46,0.0014348851,0.0014348914,0.0014348116,0.001434865,0.0014348299,0.0014347439,0.0014347598,0.0014347389
47,0.0014139649,0.0014139384,0.0014139789,0.0014139747,0.0014138692,0.0014139287,0.0014139389,0.0014137373
48,0.0014088155,0.0014089374,0.0014090247,0.0014090183,0.0014091543,0.0014090391,0.0014090192,0.0014089849
49,0.0014085079,0.0014085787,0.0014084,0.0014084534,0.0014084766,0.001408375,0.001408481,0.0014084248
50,0.0014104531,0.0014105117,0.0014104634,0.001410374,0.001410465,0.0014104312,0.0014104277,0.0014104153
51,0.0014177617,0.0014177938,0.0014177834,0.0014178014,0.0014178948,0.001417798,0.0014176606,0.001417843
52,0.0014116038,0.001411507,0.0014115043,0.0014114468,0.0014115662,0.0014115234,0.0014114574,0.0014114691
53,0.0014153002,0.0014153579,0.001415152,0.0014153029,0.0014153374,0.001415219,0.0014152074,0.0014152596
54,0.0014177304,0.0014179037,0.0014178237,0.0014177124,0.0014177755,0.0014176784,0.0014178217,0.0014177461
55,0.0014110253,0.0014111004,0.0014110954,0.0014110033,0.0014110232,0.0014109731,0.0014109222,0.0014109832
56,0.001414727,0.0014146839,0.0014147199,0.0014148403,0.0014147667,0.0014147211,0.0014147493,0.0014147272
57,0.0014219272,0.0014220763,0.0014220676,0.0014220019,0.0014221116,0.0014220163,0.0014220014,0.001422059
58,0.0014187695,0.0014188723,0.0014188882,0.0014187628,0.0014187028,0.0014187297,0.0014187655,0.0014187027
59,0.0014089491,0.0014089303,0.0014088644,0.0014091269,0.0014089694,0.0014090762,0.0014088646,0.0014090235
60,0.0014252211,0.0014252681,0.0014252083,0.0014252006,0.0014252397,0.0014252508,0.0014251514,0.0014251998
61,0.001415646,0.0014155263,0.0014155837,0.0014156773,0.0014156277,0.0014155603,0.0014156351,0.0014155109
62,0.0014133579,0.0014132216,0.0014131638,0.0014131767,0.001413078,0.0014131719,0.0014131652,0.0014131132
63,0.0014114747,0.0014113955,0.0014114594,0.0014115018,0.0014114438,0.001411475,0.0014115268,0.0014116364
64,0.0014167043,0.0014165953,0.0014166429,0.0014164658,0.0014165872,0.0014163848,0.0014165399,0.0014165489
65,0.0014091714,0.0014092121,0.0014091206,0.0014090841,0.0014090141,0.0014090925,0.0014089908,0.00140912
66,0.0014198138,0.0014198367,0.001419819,0.0014198696,0.0014198152,0.0014198036,0.0014196739,0.0014196532
67,0.0014032597,0.0014031195,0.0014032508,0.0014031666,0.0014034045,0.0014033098,0.001403178,0.0014033265
68,0.0014258516,0.0014258312,0.0014257093,0.0014256375,0.0014257599,0.0014256709,0.0014257055,0.0014255698
69,0.0014100026,0.0014101508,0.0014100568,0.0014099128,0.0014100552,0.0014099814,0.0014100351,0.0014101351
70,0.0014186811,0.0014186933,0.0014187221,0.0014187243,0.0014187085,0.001418833,0.0014186108,0.0014186782
71,0.0014183723,0.0014183345,0.0014183908,0.0014183153,0.0014183919,0.0014183241,0.001418407,0.0014183463
72,0.0014149642,0.001414924,0.0014148694,0.0014147833,0.0014148643,0.0014149944,0.0014148994,0.0014147994
73,0.0014189089,0.0014190315,0.0014190361,0.0014189905,0.0014189964,0.0014190907,0.0014190259,0.0014191129
74,0.0014088455,0.0014088185,0.0014088853,0.0014087288,0.0014088274,0.001408798,0.0014087079,0.0014088231
75,0.0014204371,0.0014204565,0.0014203753,0.0014205172,0.0014203341,0.0014204459,0.0014203236,0.0014204506
76,0.0014187748,0.0014186954,0.0014187613,0.0014188588,0.001418795,0.0014188132,0.0014188789,0.0014188621
77,0.0014107106,0.0014110175,0.001411064,0.0014110171,0.0014110067,0.0014110367,0.0014110097,0.0014107618
78,0.001415862,0.0014159869,0.0014160736,0.0014160146,0.0014159505,0.0014159081,0.0014159514,0.0014159833
79,0.0014040223,0.001403921,0.0014041302,0.0014039705,0.0014041429,0.0014041852,0.0014040964,0.001403989
80,0.0014261024,0.0014260756,0.0014260713,0.0014259467,0.001426017,0.0014260362,0.0014261364,0.0014259261
81,0.0014126525,0.0014126718,0.0014125099,0.0014125236,0.0014125728,0.0014124401,0.0014125704,0.0014125789
82,0.001413804,0.0014136538,0.0014137866,0.0014137351,0.0014137799,0.001413768,0.0014136309,0.0014137636
83,0.0014215012,0.0014213978,0.0014214372,0.0014215058,0.0014213827,0.0014213846,0.0014214147,0.0014213781
84,0.0014178283,0.0014179635,0.0014179848,0.0014179007,0.0014178425,0.0014179857,0.0014178674,0.0014177973
85,0.0014085495,0.0014085753,0.0014085863,0.0014086263,0.001408495,0.0014085275,0.0014085328,0.0014086681
86,0.001413269,0.001413266,0.0014131387,0.0014131584,0.0014130822,0.0014130505,0.0014130512,0.0014131848
87,0.0014194854,0.0014195463,0.0014194688,0.0014194811,0.0014193598,0.0014194817,0.0014194855,0.001419361
88,0.0014151016,0.0014153711,0.001415261,0.0014154264,0.0014153569,0.0014153732,0.001415433,0.0014154747
89,0.0014198248,0.0014198384,0.0014197469,0.0014195524,0.0014195984,0.0014196676,0.0014196219,0.0014196013
90,0.0014167744,0.0014168632,0.001416775,0.0014168216,0.0014167759,0.0014167691,0.0014167827,0.0014167777
91,0.0014259517,0.0014258855,0.0014260326,0.0014258762,0.0014260014,0.0014259353,0.0014258791,0.0014258618
92,0.0014207885,0.0014207283,0.0014207538,0.0014207587,0.0014207625,0.001420885,0.0014206684,0.0014208573
93,0.0014157743,0.0014158923,0.00141577,0.001415756,0.001415793,0.0014156998,0.0014157778,0.0014157955
94,0.0014158904,0.0014160027,0.0014158803,0.0014159759,0.0014158101,0.0014157838,0.0014158876,0.0014158955
95,0.0014186314,0.0014185519,0.0014186742,0.0014185837,0.0014186066,0.0014185376,0.0014185137,0.0014184993
96,0.0014291423,0.0014291704,0.0014292203,0.0014292,0.0014291446,0.0014291876,0.001429095,0.0014291863
97,0.001420871,0.0014208367,0.0014208896,0.0014206979,0.0014208681,0.0014207141,0.0014206927,0.0014206943
98,0.001415263,0.0014152772,0.0014151527,0.0014151165,0.0014151535,0.0014150998,0.0014152289,0.0014151089
99,0.0014205894,0.0014205136,0.0014204741,0.0014204165,0.0014204504,0.0014203995,0.0014204177,0.0014204043
100,0.0014234097,0.0014234384,0.0014234203,0.0014234431,0.0014234597,0.0014235863,0.0014233667,0.0014234462
101,0.001412522,0.00141242,0.0014124642,0.0014123502,0.0014123913,0.0014123461,0.0014124773,0.0014124023
102,0.0014068013,0.001406861,0.0014068304,0.0014068597,0.0014068723,0.0014067818,0.0014068288,0.0014068134
103,0.001412518,0.0014124735,0.0014125741,0.0014123615,0.0014124158,0.0014124193,0.0014123828,0.0014125081
104,0.0014140786,0.0014140037,0.0014142359,0.0014140115,0.0014141147,0.0014141622,0.0014140559,0.001413895
105,0.0014241901,0.00142418,0.0014242865,0.0014243103,0.001424202,0.0014242122,0.0014240893,0.0014242381
106,0.0014138038,0.0014138537,0.0014137714,0.0014137743,0.0014138309,0.0014138571,0.0014136797,0.0014137806
107,0.0014223021,0.0014224661,0.0014224246,0.001422446,0.0014225089,0.0014224347,0.0014225127,0.0014225342
108,0.0014106464,0.0014106091,0.001410821,0.0014108041,0.001410683,0.001410758,0.0014107157,0.0014108262
109,0.0014128208,0.0014129252,0.0014127624,0.0014128344,0.0014128153,0.0014126379,0.0014127839,0.0014129087
110,0.0014162412,0.001416402,0.0014163618,0.0014162987,0.0014162688,0.0014163255,0.0014164408,0.001416166
111,0.0014114212,0.0014115822,0.0014115893,0.0014115097,0.0014114275,0.0014115272,0.0014116358,0.0014115144
112,0.0014059885,0.0014060143,0.0014060498,0.0014059399,0.0014060441,0.0014059583,0.0014059623,0.0014060902
113,0.0014119461,0.0014117145,0.0014118293,0.0014117416,0.0014117626,0.0014117837,0.0014117323,0.0014117815
114,0.0014087015,0.0014086198,0.0014086451,0.0014086085,0.0014084404,0.001408583,0.0014084456,0.0014086105
115,0.0014100793,0.0014099817,0.0014100485,0.0014099551,0.0014100334,0.0014100285,0.0014100018,0.001409841
116,0.0014097202,0.0014098262,0.0014097772,0.0014097317,0.0014097379,0.0014097431,0.0014097844,0.001409661
117,0.0014151044,0.0014150973,0.0014151639,0.0014149168,0.0014150346,0.0014152183,0.0014149626,0.0014152583
118,0.001411894,0.0014117484,0.001411985,0.0014119401,0.0014119428,0.0014120637,0.001412013,0.0014121372
119,0.0014226112,0.0014224724,0.0014224863,0.0014224421,0.0014224747,0.001422447,0.0014223788,0.00142227
120,0.0014295276,0.0014297334,0.0014297299,0.001429806,0.0014296407,0.0014298428,0.0014298543,0.0014296919
121,0.0014143649,0.0014143978,0.0014143977,0.0014143531,0.0014144308,0.0014144251,0.0014143513,0.0014144412
122,0.0014145367,0.0014144639,0.0014145635,0.0014144753,0.0014146118,0.001414528,0.0014143388,0.001414333
123,0.0014135313,0.0014136297,0.0014135521,0.001413564,0.0014137208,0.0014137465,0.0014136205,0.0014137393
124,0.00140438,0.001404342,0.001404276,0.0014042315,0.00140428,0.0014042262,0.0014042407,0.0014040489
125,0.0014191907,0.0014191497,0.0014190337,0.0014190122,0.0014190231,0.0014191444,0.0014191673,0.0014189072
126,0.0014208939,0.001420875,0.0014208788,0.0014208885,0.0014209182,0.0014207093,0.0014206717,0.0014207929
127,0.0014199462,0.0014199399,0.0014199779,0.0014198438,0.0014199394,0.0014197878,0.0014199266,0.0014197874
128,0.001415521,0.0014153658,0.0014155714,0.0014156386,0.001415581,0.0014154054,0.0014153912,0.0014154359
129,0.0014229624,0.001422969,0.001423006,0.0014229568,0.0014228647,0.001422876,0.0014228788,0.0014227787
130,0.0014153919,0.0014154704,0.0014156074,0.0014154488,0.0014155299,0.0014155578,0.0014156013,0.0014154788
131,0.0014152993,0.0014152719,0.0014152756,0.0014152892,0.0014152887,0.0014153293,0.0014152578,0.0014151661
132,0.001406277,0.0014061463,0.0014061856,0.0014062811,0.0014062406,0.0014062433,0.0014061682,0.0014061385
133,0.0014102113,0.0014103309,0.0014102306,0.0014103405,0.0014103565,0.0014102837,0.0014103003,0.0014102685
134,0.0014189894,0.001419094,0.0014189922,0.0014190676,0.0014190533,0.0014191967,0.0014191556,0.001418998
135,0.0014128925,0.001413,0.0014130279,0.001413106,0.0014129466,0.0014129805,0.0014130649,0.0014129506
136,0.0014091369,0.0014092766,0.0014091568,0.0014092529,0.0014092467,0.0014091771,0.0014094036,0.0014092502
137,0.0014159074,0.0014156956,0.0014158193,0.0014158408,0.0014158032,0.0014158349,0.0014158341,0.0014158444
138,0.0014198207,0.0014196933,0.0014196975,0.0014199413,0.0014198257,0.0014199102,0.0014197236,0.0014200005
139,0.0014223614,0.0014225497,0.0014224565,0.0014225133,0.0014225016,0.0014223899,0.0014223777,0.0014224056
140,0.0014082262,0.0014080954,0.0014080796,0.0014080822,0.0014081497,0.0014082884,0.0014079793,0.0014081977
141,0.0014229912,0.0014229013,0.001422984,0.0014230073,0.0014229678,0.0014229179,0.0014229352,0.0014229461
142,0.0014166117,0.0014165633,0.0014165869,0.001416391,0.0014163693,0.0014164847,0.0014165042,0.0014164734
143,0.0014125048,0.0014124739,0.0014125635,0.0014124234,0.0014125223,0.0014123621,0.0014124818,0.0014124834
144,0.0014119655,0.0014118295,0.0014119396,0.0014118071,0.0014117885,0.0014118112,0.0014117529,0.0014118592
145,0.0014142836,0.0014143839,0.0014144644,0.0014142152,0.0014146355,0.0014143388,0.0014145203,0.0014143102
146,0.0014103947,0.001410427,0.0014104308,0.0014105475,0.0014104753,0.0014105549,0.0014103921,0.0014104274
147,0.0014166306,0.0014166383,0.0014165727,0.0014165067,0.0014164078,0.0014165534,0.0014165284,0.0014164447
148,0.0014105755,0.001410538,0.0014106287,0.0014105169,0.001410518,0.0014105048,0.0014104967,0.0014103941
149,0.0014120621,0.0014119726,0.0014121102,0.0014119586,0.0014120403,0.0014120307,0.0014119351,0.0014119539
150,0.0014193,0.0014192053,0.0014192184,0.0014193743,0.0014193138,0.0014193456,0.0014191904,0.0014192546
151,0.0014188255,0.0014185781,0.0014188165,0.0014186441,0.0014186735,0.0014186624,0.0014186784,0.0014186581
152,0.0014117502,0.0014117396,0.0014118267,0.0014118212,0.0014117698,0.0014119422,0.0014119651,0.0014118406
153,0.0014060395,0.001406031,0.0014059804,0.0014059185,0.001406034,0.0014058199,0.0014058814,0.0014058532
154,0.0014229491,0.0014229307,0.0014229345,0.0014229894,0.0014229419,0.0014230235,0.0014228688,0.001422855
155,0.0014129713,0.0014129254,0.0014129616,0.0014127227,0.0014129797,0.0014128177,0.0014128683,0.001412831
156,0.0014088111,0.0014086801,0.0014087876,0.0014086453,0.0014087125,0.0014087111,0.0014087535,0.0014087873
157,0.0014273116,0.0014275053,0.001427286,0.0014273747,0.0014272738,0.0014272635,0.0014273204,0.0014273198
158,0.0014125515,0.0014124826,0.001412395,0.0014123182,0.0014124213,0.001412327,0.001412426,0.0014125088
159,0.0014044846,0.0014045141,0.0014045709,0.0014046475,0.0014045942,0.0014044783,0.0014045654,0.0014044154
160,0.0014149713,0.0014150239,0.0014149817,0.0014149382,0.0014150687,0.0014149125,0.001414866,0.0014148564
161,0.0014148093,0.0014147934,0.0014148373,0.0014147512,0.0014146272,0.001414772,0.0014148351,0.0014147774
162,0.0014126785,0.0014125258,0.0014127186,0.0014126549,0.0014128498,0.001412643,0.001412631,0.0014126624
163,0.0014200291,0.0014200032,0.0014199032,0.0014195397,0.0014200553,0.0014200329,0.0014198407,0.0014198379
164,0.0014152613,0.0014151625,0.001415055,0.0014149714,0.0014149172,0.0014151927,0.001415021,0.0014150436
165,0.0014141873,0.0014142294,0.0014141841,0.0014141421,0.0014142442,0.001414294,0.0014141477,0.0014139374
166,0.0014221066,0.0014222063,0.0014221583,0.0014220852,0.0014220938,0.0014219428,0.0014220179,0.0014220095
167,0.00141566,0.001415666,0.0014156942,0.00141551,0.0014155369,0.0014155747,0.0014155515,0.0014156862
168,0.0014142892,0.001414167,0.001414253,0.0014142878,0.0014141634,0.0014142387,0.0014142053,0.0014143089
169,0.0014075298,0.0014075952,0.0014076266,0.0014077328,0.001407614,0.0014075071,0.0014076652,0.0014076147
170,0.0014221865,0.0014222831,0.0014222463,0.001422321,0.0014221756,0.0014220327,0.0014221931,0.0014221153
171,0.0014125224,0.0014124901,0.0014124167,0.0014123283,0.0014123189,0.0014122822,0.0014122601,0.001412267
172,0.0014107146,0.0014105551,0.0014105968,0.0014105565,0.0014105355,0.0014105362,0.0014106361,0.0014106585
173,0.0014155277,0.0014153561,0.0014152376,0.00141536,0.0014152656,0.0014152884,0.0014152908,0.0014152221
174,0.0014160624,0.0014161106,0.001415931,0.0014160152,0.0014159704,0.0014159078,0.0014159007,0.0014159404
175,0.0014091239,0.001409066,0.001408978,0.001409045,0.001408975,0.0014090003,0.0014090287,0.0014091142
176,0.0014199304,0.0014200036,0.0014198854,0.0014198119,0.0014198904,0.0014199233,0.0014198221,0.0014199462
177,0.0014313188,0.001431433,0.0014313752,0.0014314982,0.001431239,0.0014313553,0.0014312583,0.0014311855
178,0.0014153251,0.0014153175,0.0014154045,0.0014155644,0.0014154289,0.0014153793,0.0014154396,0.0014155388
179,0.0014182966,0.0014183081,0.001418301,0.0014180684,0.0014182716,0.0014181198,0.0014182396,0.0014182829
180,0.0014075622,0.001407528,0.0014075331,0.00140755,0.0014075688,0.0014075482,0.0014076352,0.0014074917
181,0.0014171212,0.0014170532,0.0014170449,0.0014169492,0.0014170804,0.0014171039,0.0014171257,0.001417111
182,0.0014292385,0.0014292016,0.0014290016,0.0014290701,0.0014291222,0.0014289867,0.001429045,0.0014290536
183,0.0014159498,0.0014159691,0.0014160227,0.0014159394,0.0014158802,0.0014159523,0.0014158498,0.0014160147
184,0.001413107,0.0014130302,0.0014130924,0.0014129505,0.0014129353,0.0014129481,0.0014129411,0.0014130247
185,0.0014271669,0.0014271887,0.001427159,0.0014271324,0.0014270246,0.0014270033,0.0014271063,0.0014271636
186,0.0014141921,0.0014142295,0.0014141324,0.0014138995,0.0014141445,0.0014140361,0.0014141243,0.001413963
187,0.0014097026,0.001409693,0.0014097382,0.001409648,0.0014097039,0.0014096439,0.0014095737,0.0014096857
188,0.0014191602,0.0014191645,0.0014190841,0.0014190379,0.00141899,0.0014191269,0.0014191446,0.0014191396
189,0.001415232,0.0014153074,0.001415335,0.001415075,0.0014151621,0.0014152172,0.0014150275,0.0014151136
190,0.0014085727,0.0014086562,0.0014085607,0.0014085476,0.0014086134,0.0014086876,0.001408588,0.0014086418
191,0.0014073631,0.0014073852,0.001407445,0.0014073448,0.001407558,0.0014074713,0.0014073715,0.0014074182
192,0.0014093232,0.0014091554,0.0014090799,0.001408886,0.0014090475,0.0014092035,0.0014089763,0.0014090694
193,0.0014092219,0.0014092112,0.0014091121,0.0014092248,0.0014092352,0.0014092202,0.0014092234,0.001409175
194,0.0014132409,0.001413242,0.0014132049,0.0014131425,0.0014132705,0.001413037,0.0014133016,0.0014130818
195,0.0014153513,0.0014152086,0.0014151629,0.001415186,0.0014151376,0.0014150348,0.0014152059,0.0014150697
196,0.0014193465,0.0014194514,0.0014194216,0.0014194604,0.0014194406,0.0014193389,0.0014194527,0.0014193339
197,0.0014079353,0.001407946,0.0014078962,0.0014078551,0.001407982,0.0014078064,0.0014079819,0.0014079686
198,0.001421013,0.001421178,0.0014208779,0.0014211006,0.0014209405,0.0014207991,0.0014210257,0.001420997
199,0.0014162465,0.0014163842,0.0014163167,0.0014162649,0.0014162664,0.0014163229,0.001416334,0.0014163364
200,0.0014091402,0.0014092178,0.0014091539,0.0014093036,0.0014092232,0.0014090956,0.0014091402,0.0014091202
201,0.0014102488,0.0014102183,0.0014102313,0.0014101428,0.0014103426,0.0014101084,0.001410064,0.0014102376
202,0.0014161998,0.001416066,0.0014159775,0.0014160288,0.0014161489,0.0014161069,0.0014161222,0.0014160669
203,0.0014094036,0.0014093561,0.0014094381,0.0014093253,0.0014094674,0.0014093816,0.0014093842,0.0014093991
204,0.0014077922,0.0014077328,0.001407736,0.0014077557,0.0014077506,0.0014078071,0.0014076912,0.0014077773
205,0.0014170652,0.0014169161,0.0014167646,0.0014168646,0.0014170515,0.001416797,0.0014168295,0.0014167067
206,0.0014179217,0.0014178415,0.0014178333,0.0014178453,0.0014179487,0.0014178527,0.0014179162,0.0014178735
207,0.0014086295,0.0014086812,0.0014087312,0.0014086711,0.0014086096,0.0014086628,0.0014087595,0.0014086409
208,0.0014086117,0.001408557,0.0014085349,0.0014084501,0.001408449,0.0014085134,0.0014084004,0.0014084424
209,0.0014095514,0.0014096238,0.0014096586,0.0014095871,0.0014096993,0.0014096474,0.0014096161,0.0014095498
210,0.0014200697,0.0014200269,0.0014201977,0.0014200073,0.0014201604,0.0014200767,0.0014200811,0.0014200264
211,0.0014275926,0.001427614,0.0014275832,0.0014275489,0.0014275624,0.0014275687,0.0014275792,0.0014276665
212,0.001423022,0.001422852,0.0014231908,0.0014228916,0.0014230716,0.0014231586,0.0014230069,0.0014230871
213,0.0014160743,0.001416119,0.0014161431,0.001416021,0.0014161861,0.0014160597,0.001416139,0.0014161742
214,0.0014122474,0.0014123034,0.0014122521,0.0014121605,0.001412315,0.0014122083,0.0014123291,0.0014121147
215,0.0014086525,0.0014087185,0.0014087098,0.0014087317,0.001408557,0.0014085884,0.001408645,0.0014087023
216,0.0014148509,0.0014150417,0.0014150579,0.0014150406,0.0014149921,0.0014148442,0.001414994,0.0014151337
217,0.0014216492,0.001421623,0.0014216433,0.0014216795,0.0014215915,0.001421467,0.0014215823,0.0014217612
218,0.0014078408,0.0014078489,0.0014078981,0.0014079757,0.0014078835,0.0014078264,0.0014078646,0.0014078133
219,0.0014063189,0.001406459,0.0014064111,0.00140642,0.0014064736,0.0014064083,0.0014063356,0.0014063985
220,0.0014170673,0.0014171443,0.0014171563,0.0014172326,0.0014173479,0.0014173068,0.0014172907,0.0014171574
221,0.0014183533,0.0014184332,0.001418509,0.0014183618,0.001418296,0.0014183244,0.001418434,0.0014182978
222,0.0014200559,0.0014201018,0.0014200626,0.0014200403,0.001420091,0.0014202447,0.0014200426,0.0014200209
223,0.0014136616,0.0014137266,0.0014135826,0.0014136834,0.001413739,0.0014136677,0.0014135948,0.0014137031
224,0.0014233335,0.0014233034,0.0014232942,0.00142338,0.0014233433,0.0014233012,0.0014232609,0.0014233604
225,0.0014110332,0.0014109784,0.0014110071,0.0014107948,0.0014109975,0.0014111559,0.0014108014,0.001410912
226,0.001419157,0.0014191439,0.001419062,0.0014190951,0.0014190398,0.001419201,0.0014191128,0.0014190398
227,0.0014121659,0.0014122823,0.0014122522,0.0014121104,0.0014121791,0.0014121381,0.0014120052,0.0014121584
228,0.0014133396,0.0014133551,0.001413343,0.0014134188,0.0014133906,0.0014133133,0.0014132914,0.0014132796
229,0.001412923,0.0014128522,0.0014127756,0.0014128609,0.0014127967,0.0014128238,0.0014127683,0.001412858
230,0.0014184117,0.001418268,0.001418369,0.0014183371,0.0014183082,0.0014183223,0.0014182266,0.0014183649
231,0.0014145582,0.0014146187,0.0014145115,0.0014145982,0.0014145575,0.0014145082,0.0014144779,0.0014144342
232,0.0014256191,0.0014256227,0.0014256614,0.0014256194,0.0014256131,0.0014255134,0.0014254359,0.0014256461
233,0.0014018646,0.0014018966,0.0014018287,0.0014018909,0.0014019505,0.0014019659,0.0014018473,0.0014018471
234,0.0014110933,0.0014110437,0.0014110241,0.001410956,0.001411061,0.0014108939,0.0014109515,0.0014109806
235,0.0014106581,0.0014106318,0.0014104584,0.001410437,0.0014103227,0.0014105594,0.0014106001,0.0014106954
236,0.0014150669,0.0014150423,0.0014149927,0.0014149667,0.0014149358,0.0014149225,0.0014149488,0.0014148749
237,0.0014117003,0.0014117364,0.0014117105,0.0014115612,0.0014116224,0.0014115494,0.0014116627,0.001411561
238,0.0014184455,0.0014182976,0.0014183926,0.0014184114,0.0014183398,0.0014184033,0.0014182394,0.001418352
239,0.0014090028,0.0014088996,0.0014089945,0.0014089267,0.0014088958,0.0014088949,0.0014088821,0.0014089631
240,0.0014073487,0.0014074888,0.0014074337,0.00140746,0.0014073636,0.0014072217,0.0014073708,0.0014072983
241,0.0014141845,0.001414178,0.001414178,0.0014142478,0.0014142403,0.001414061,0.0014141902,0.0014141226
242,0.0014154746,0.0014154806,0.0014154807,0.0014154614,0.0014154913,0.0014155318,0.0014155606,0.0014154336
