feature_id,llama32-3B-Instruct_ckpt_0_contrib_mean,llama32-3B-Instruct_ckpt_120_contrib_mean,llama32-3B-Instruct_ckpt_240_contrib_mean,llama32-3B-Instruct_ckpt_360_contrib_mean,llama32-3B-Instruct_ckpt_480_contrib_mean,llama32-3B-Instruct_ckpt_600_contrib_mean,llama32-3B-Instruct_ckpt_720_contrib_mean,llama32-3B-Instruct_ckpt_840_contrib_mean
5423,0.849391698837,0.852923572063,0.854747295380,0.861980080605,0.873271465302,0.877900123596,0.887676954269,0.882778942585
5424,0.881814360619,0.869067609310,0.866661071777,0.881685137749,0.883516907692,0.896496713161,0.889139950275,0.883193433285
5425,0.965602099895,0.960360467434,0.949664831161,0.954252958298,0.961045026779,0.964980900288,0.961183965206,0.949072062969
5426,2.406633615494,2.398053169250,2.381027460098,2.375671386719,2.382477045059,2.378146648407,2.375554084778,2.375848770142
5427,0.833094835281,0.832750737667,0.839277863503,0.844338655472,0.848294436932,0.857523083687,0.856746792793,0.856228172779
5428,0.910816550255,0.906981527805,0.894817769527,0.890430808067,0.889733195305,0.874745666981,0.872938275337,0.863194882870
5429,0.822235286236,0.814893782139,0.816614806652,0.816991984844,0.817319452763,0.824354529381,0.821325898170,0.809088289738
5430,1.872757792473,1.871191859245,1.852855443954,1.836862444878,1.829063534737,1.804912447929,1.797516703606,1.795468449593
5431,0.885146558285,0.888322949409,0.894533753395,0.896097719669,0.901908755302,0.914838194847,0.922661304474,0.913830697536
5432,0.878814280033,0.868931472301,0.855177223682,0.842871367931,0.845911920071,0.842868208885,0.846883654594,0.846394896507
5433,1.015038490295,1.015382647514,1.014178276062,1.017743349075,1.020446896553,1.023259997368,1.033305883408,1.027582645416
5434,0.929583191872,0.929606139660,0.923679292202,0.919399738312,0.921995997429,0.914061605930,0.915765821934,0.909855365753
5435,0.839453399181,0.845317959785,0.853652894497,0.856913387775,0.868282794952,0.871303081512,0.880242407322,0.876955866814
5436,1.558183073997,1.562129855156,1.553854703903,1.544961690903,1.559032440186,1.543995857239,1.547978758812,1.547379374504
5437,0.903182029724,0.881949365139,0.858563482761,0.833328008652,0.828692495823,0.843805611134,0.844161689281,0.840244054794
5438,0.944804430008,0.939329504967,0.930539131165,0.930845201015,0.929127156734,0.919881522655,0.919267535210,0.910604894161
5439,0.979049086571,0.982349634171,0.975224792957,0.974634587765,0.976050674915,0.959900140762,0.965998351574,0.956756055355
5440,0.831025004387,0.824732422829,0.814224898815,0.801897108555,0.814847648144,0.824748277664,0.830379962921,0.840125381947
5441,0.858101606369,0.847094416618,0.831039667130,0.824116528034,0.820979297161,0.814374268055,0.815900743008,0.806713402271
5442,0.957755386829,0.955483675003,0.945551216602,0.942273080349,0.942355453968,0.942285895348,0.945711135864,0.940801322460
5443,1.123168706894,1.114250659943,1.101581811905,1.092120528221,1.093255877495,1.071527838707,1.075852870941,1.066010832787
