,dec_1_drift_from_origin,dec_2_drift_from_origin,dec_3_drift_from_origin,dec_4_drift_from_origin,dec_5_drift_from_origin,dec_6_drift_from_origin,dec_7_drift_from_origin
187,3.5762787e-07,5.9604645e-07,1.1324883e-06,-3.5762787e-07,7.748604e-07,1.013279e-06,6.556511e-07
188,3.2186508e-06,6.4373016e-06,1.0669231e-05,1.3649464e-05,1.5974045e-05,1.8000603e-05,1.9967556e-05
189,5.108118e-05,5.4001808e-05,6.2286854e-05,6.556511e-05,5.9962273e-05,6.568432e-05,6.842613e-05
190,4.708767e-06,9.179115e-06,1.7404556e-05,2.014637e-05,2.3901463e-05,2.7894974e-05,2.6583672e-05
191,1.6093254e-05,1.7762184e-05,2.0563602e-05,1.9729137e-05,1.937151e-05,2.1159649e-05,2.2649765e-05
192,3.0994415e-06,3.33786e-06,4.4107437e-06,3.8146973e-06,4.4107437e-06,4.172325e-06,4.4703484e-06
193,2.169609e-05,2.5570393e-05,2.7120113e-05,2.8371811e-05,2.69413e-05,2.7954578e-05,2.9087067e-05
194,2.515316e-05,2.6226044e-05,2.9981136e-05,2.8669834e-05,2.8550625e-05,2.9325485e-05,3.1352043e-05
195,-5.9604645e-07,0.0,-2.3841858e-07,-4.7683716e-07,-2.3841858e-07,-4.7683716e-07,-5.9604645e-07
196,4.3332577e-05,4.7266483e-05,4.8339367e-05,4.941225e-05,5.3346157e-05,5.3226948e-05,5.13196e-05
197,1.5735626e-05,1.8298626e-05,1.9907951e-05,1.9311905e-05,1.7762184e-05,2.026558e-05,1.9609928e-05
198,0.00010710955,0.00010931492,0.00012552738,0.00012493134,0.00012457371,0.000121474266,0.00013333559
199,1.7881393e-07,-3.5762787e-07,-3.5762787e-07,-2.3841858e-07,-1.1920929e-07,0.0,5.364418e-07
200,2.9087067e-05,3.170967e-05,3.3020973e-05,3.4570694e-05,3.4570694e-05,3.7372112e-05,3.7670135e-05
201,2.4020672e-05,2.604723e-05,3.761053e-05,3.6597252e-05,4.2378902e-05,4.3928623e-05,4.5478344e-05
202,2.7418137e-06,2.0861626e-06,2.2649765e-06,2.503395e-06,2.0861626e-06,2.1457672e-06,2.503395e-06
203,-3.5762787e-07,-2.3841858e-07,-8.34465e-07,-5.9604645e-07,-9.536743e-07,-8.34465e-07,-5.9604645e-07
204,-1.3113022e-06,-1.3113022e-06,-5.9604645e-07,-7.1525574e-07,-8.34465e-07,-5.9604645e-07,-8.34465e-07
205,5.3346157e-05,5.3048134e-05,5.9723854e-05,5.710125e-05,5.686283e-05,5.811453e-05,6.0379505e-05
206,1.41859055e-05,1.6152859e-05,1.6868114e-05,1.7523766e-05,1.7285347e-05,1.8715858e-05,1.8715858e-05
207,3.117323e-05,2.95043e-05,3.3676624e-05,3.528595e-05,3.4034252e-05,3.6478043e-05,3.6537647e-05
208,0.0,-4.7683716e-07,-2.3841858e-07,1.1920929e-07,-2.3841858e-07,-9.536743e-07,0.0
209,3.8146973e-05,4.130602e-05,4.2438507e-05,5.3167343e-05,5.2809715e-05,5.0783157e-05,5.7518482e-05
210,8.34465e-07,2.9206276e-06,7.987022e-06,1.1205673e-05,1.3589859e-05,1.5079975e-05,1.6093254e-05
211,1.66893e-06,6.4969063e-06,1.603365e-05,2.0563602e-05,2.4557114e-05,2.9325485e-05,3.1411648e-05
212,8.5413456e-05,9.185076e-05,0.00010377169,9.852648e-05,0.00010359287,0.00010877848,0.00010848045
