feature_id,activation_freq,mean_activation,active_mean_activation,rms_activation,max_activation,total_activation_mass
25195,0.000019999999,0.000085967135,4.298357009888,0.019222835079,4.298357009888,4.298357009888
25196,0.000159999996,0.000656404882,4.102530479431,0.051984649152,4.434177875519,32.820243835449
25197,0.004600000102,0.033456318080,7.273112773895,0.625764012337,34.861080169678,1672.815917968750
25198,0.000079999998,0.000324459077,4.055738449097,0.036314100027,4.254654884338,16.222953796387
25199,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25200,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25201,0.002339999890,0.014287013561,6.105561733246,0.408755809069,46.084777832031,714.350708007812
25202,0.008440000005,1.010229587555,119.695449829102,11.569074630737,133.045349121094,50511.480468750000
25203,0.000159999996,0.000652337039,4.077106475830,0.051649935544,4.477867126465,32.616851806641
25204,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25205,0.000539999979,0.002271109959,4.205759048462,0.097953900695,5.000339031219,113.555496215820
25206,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25207,0.000059999998,0.000244165480,4.069425106049,0.031523261219,4.108298778534,12.208274841309
25208,0.000219999987,0.000890279771,4.046726226807,0.060086376965,4.361343860626,44.513988494873
25209,0.000019999999,0.000092639100,4.631955146790,0.020714731887,4.631955146790,4.631955146790
25210,0.000019999999,0.000078741992,3.937099695206,0.017607245594,3.937099695206,3.937099695206
25211,0.000019999999,0.000100369420,5.018471240997,0.022443285212,5.018471240997,5.018471240997
25212,0.000139999989,0.000586261915,4.187584877014,0.049666848034,4.635428905487,29.313095092773
25213,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25214,0.001719999942,0.012603831477,7.327809333801,0.381071835756,25.252941131592,630.191589355469
25215,0.000019999999,0.000088776396,4.438819885254,0.019851004705,4.438819885254,4.438819885254
25216,0.000879999949,0.005382780451,6.116796493530,0.211365669966,16.997011184692,269.139038085938
25217,0.008559999987,0.497163534164,58.079853057861,5.666612625122,65.149681091309,24858.177734375000
25218,0.000079999998,0.000327852002,4.098150253296,0.036686185747,4.268691539764,16.392601013184
25219,0.009979999624,0.073448419571,7.359561443329,0.895622611046,29.841962814331,3672.421142578125
25220,0.000039999999,0.000159763586,3.994089841843,0.025282241404,4.158526420593,7.988179683685
25221,0.000059999998,0.000475900248,7.931671142578,0.075217917562,15.853858947754,23.795013427734
25222,0.000180000003,0.000772444007,4.291355609894,0.058530960232,6.469266414642,38.622200012207
25223,0.000180000003,0.000719781325,3.998785257339,0.053756151348,4.691585540771,35.989067077637
25224,0.000039999999,0.000168408995,4.210225105286,0.026750829071,4.615412712097,8.420450210571
25225,0.000039999999,0.000158035240,3.950881004333,0.024987719953,3.964731454849,7.901762008667
25226,0.000019999999,0.000083318300,4.165915012360,0.018630538136,4.165915012360,4.165915012360
25227,0.000180000003,0.000730045780,4.055809974670,0.054528854787,4.568873882294,36.502288818359
25228,0.000059999998,0.000234915249,3.915254354477,0.030330060050,3.985673666000,11.745762825012
25229,0.000159999996,0.000820120273,5.125751972198,0.068431250751,8.103141784668,41.006015777588
25230,0.000059999998,0.000243048067,4.050801277161,0.031404972076,4.245719432831,12.152403831482
25231,0.000199999995,0.000829523895,4.147619724274,0.058796323836,4.570808410645,41.476196289062
25232,0.000439999974,0.002606995171,5.924989223480,0.146724849939,15.514967918396,130.349761962891
25233,0.000620000006,0.003287254134,5.302022933960,0.155865237117,22.153779983521,164.362716674805
25234,0.000079999998,0.000329483533,4.118544101715,0.036869250238,4.268097400665,16.474176406860
25235,0.000159999996,0.000635041273,3.969007968903,0.050242718309,4.270893096924,31.752063751221
25236,0.000019999999,0.000080380276,4.019013881683,0.017973577604,4.019013881683,4.019013881683
25237,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25238,0.000079999998,0.000322687149,4.033589363098,0.036102071404,4.219456195831,16.134357452393
25239,0.000039999999,0.000183594588,4.589864730835,0.029129154980,4.971745491028,9.179729461670
25240,0.001440000022,0.007279258221,5.055040359497,0.196662127972,9.359108924866,363.962921142578
25241,0.000119999997,0.000568955613,4.741296768188,0.052302435040,5.434556961060,28.447780609131
25242,0.000099999997,0.000393379392,3.933794021606,0.039342671633,4.040641307831,19.668970108032
25243,0.000059999998,0.000230624806,3.843746900558,0.029774282128,3.870396614075,11.531240463257
25244,0.000219999987,0.000948673522,4.312152385712,0.064577795565,5.713716983795,47.433677673340
