,dec_0_self_dot_ratio_norm,dec_1_self_dot_ratio_norm,dec_2_self_dot_ratio_norm,dec_3_self_dot_ratio_norm,dec_4_self_dot_ratio_norm,dec_5_self_dot_ratio_norm,dec_6_self_dot_ratio_norm,dec_7_self_dot_ratio_norm,dec_8_self_dot_ratio_norm,dec_9_self_dot_ratio_norm,dec_10_self_dot_ratio_norm,dec_11_self_dot_ratio_norm,dec_12_self_dot_ratio_norm,dec_13_self_dot_ratio_norm,dec_14_self_dot_ratio_norm,dec_15_self_dot_ratio_norm
54,0.014391544,0.014391776,0.014390275,0.014391365,0.0143917585,0.014391906,0.014390171,0.014390716,0.014387034,0.014392606,0.014387763,0.014390469,0.014390077,0.0143878525,0.014391312,0.014394642
55,0.014376194,0.014372558,0.014373885,0.014376324,0.014374045,0.014376305,0.014375835,0.014376062,0.014378285,0.014379777,0.014372487,0.014374909,0.014376043,0.014373172,0.014379022,0.014377517
56,0.014342604,0.014344826,0.014342446,0.01434631,0.014345113,0.0143464245,0.014345667,0.014341733,0.014341851,0.014344793,0.0143449325,0.014343126,0.014344443,0.014342796,0.014340416,0.014344085
57,0.014324441,0.014326688,0.014325247,0.014328906,0.014325143,0.014326941,0.0143263135,0.014326098,0.0143270325,0.014325241,0.014324061,0.014324578,0.014324115,0.01432457,0.014325743,0.014323284
58,0.014407073,0.014410051,0.014407683,0.014412319,0.014407946,0.01440551,0.014402325,0.014410108,0.014406402,0.014407511,0.01440732,0.014409693,0.014408527,0.014410317,0.014405423,0.014408628
59,0.01442834,0.014428053,0.01442496,0.014427449,0.014427967,0.014428106,0.014427719,0.014427995,0.014429868,0.014427619,0.014422704,0.014426224,0.014424157,0.0144257285,0.014422825,0.014425722
60,0.014277933,0.014279003,0.014273077,0.014275097,0.01427457,0.014276658,0.01428553,0.01427562,0.014276596,0.014277761,0.01427974,0.014276551,0.014276492,0.014277011,0.014279231,0.01427765
61,0.014409284,0.014416347,0.01441375,0.014419427,0.0144146085,0.014418541,0.014415949,0.014417703,0.014415562,0.014411807,0.014417548,0.014419189,0.014416705,0.014418627,0.014415129,0.014414963
62,0.014416847,0.0144159,0.01441568,0.01441824,0.014416781,0.014417839,0.014414004,0.014413359,0.014412956,0.014421033,0.0144116795,0.014418319,0.014418069,0.014418923,0.014413201,0.014418934
63,0.014398106,0.014394107,0.014392144,0.014392861,0.014392457,0.0143962735,0.014394352,0.0143957315,0.014396899,0.014389592,0.014390667,0.0143972915,0.014396561,0.014393702,0.014394477,0.014390491
64,0.014324047,0.014322547,0.0143179605,0.014318933,0.014318437,0.014322082,0.014320292,0.014320962,0.014320625,0.014317696,0.014320242,0.014323032,0.014318889,0.014323591,0.014317828,0.014319025
65,0.014356989,0.014361688,0.014355054,0.014364967,0.014355226,0.014362626,0.014357902,0.0143568255,0.014361485,0.014354716,0.014358109,0.014361794,0.014357943,0.014356329,0.014360182,0.014359584
66,0.014156778,0.014156613,0.0141558265,0.014155803,0.0141636925,0.01415854,0.014155055,0.014154692,0.014154398,0.014158615,0.014154294,0.014154336,0.014154318,0.014157406,0.014150144,0.0141629325
67,0.01445859,0.014455338,0.014455979,0.0144558195,0.0144573925,0.014457045,0.014459527,0.014454684,0.014457229,0.014458494,0.014459529,0.014459517,0.014456021,0.014457547,0.014457959,0.014457094
68,0.014332904,0.014333078,0.014328021,0.014337339,0.014336359,0.014335334,0.01433267,0.014333529,0.014335299,0.014337459,0.014340001,0.014332071,0.014330343,0.0143308155,0.014340177,0.014333011
69,0.0143529,0.014353656,0.014351025,0.014346782,0.014352496,0.014355832,0.014352909,0.014349645,0.01435517,0.014357692,0.014353107,0.014355978,0.014352981,0.01435562,0.014354226,0.014353057
