,dec_0_self_dot_ratio_norm,dec_1_self_dot_ratio_norm,dec_2_self_dot_ratio_norm,dec_3_self_dot_ratio_norm
16596,0.00042866849,0.0004291443,0.00042932044,0.00042969495
16597,0.00039885426,0.00039950205,0.00040015398,0.00040045258
16598,0.00039903485,0.0003994929,0.00039930653,0.0003993558
16599,0.0003928522,0.00039377896,0.00039392713,0.00039419046
16600,0.00041184836,0.0004126696,0.0004131679,0.00041373319
16601,0.00039802058,0.00039854375,0.00039832847,0.0003985028
16602,0.00037561098,0.00037650918,0.00037654635,0.0003765605
16603,0.00039044622,0.00039177565,0.0003920601,0.0003923938
16604,0.00038914764,0.00039046185,0.00039057244,0.00039135112
16605,0.00045563455,0.0004559112,0.00045549934,0.00045570693
16606,0.0003710183,0.00037289414,0.0003735226,0.00037438923
16607,0.00041962773,0.00042097416,0.00042089264,0.00042074086
16608,0.00042205045,0.00042252833,0.0004225715,0.0004228909
16609,0.00038589578,0.00038668842,0.00038635376,0.00038644066
16610,0.00045419714,0.00045436432,0.00045408466,0.00045463955
16611,0.00039001013,0.00039133398,0.00039200822,0.00039214667
16612,0.00045524118,0.00045563848,0.00045572946,0.00045593642
