,dec_0_norm,dec_1_norm,dec_2_norm,dec_3_norm,dec_4_norm,dec_5_norm,dec_6_norm,dec_7_norm
34,0.17652708,0.17636529,0.17654303,0.17673323,0.1767331,0.17677106,0.17669705,0.17685571
35,0.22511859,0.22480093,0.2246084,0.22427496,0.22429387,0.22456124,0.22435318,0.22459453
36,0.37271053,0.3723268,0.37230334,0.37225816,0.3718614,0.37232095,0.37228683,0.37248832
37,0.32303303,0.3227603,0.32282513,0.32281497,0.32300028,0.3235358,0.3233662,0.32343644
38,0.35702989,0.35696486,0.35672903,0.35664982,0.35649392,0.35688445,0.35696357,0.35689363
39,0.3492418,0.34914094,0.34910238,0.34922746,0.34916317,0.34943396,0.3493577,0.34946683
40,0.23727173,0.23705195,0.23703931,0.23705186,0.23731257,0.2369917,0.2368111,0.23721936
41,0.17179881,0.17180233,0.1720232,0.1721565,0.17209408,0.17217603,0.17238614,0.1723637
42,0.20754452,0.2074215,0.20738384,0.20751242,0.20750014,0.2078063,0.20790091,0.20786436
43,0.2498656,0.24983327,0.24978445,0.24961095,0.24976736,0.24988757,0.24977449,0.24992613
44,0.18584707,0.18594235,0.18605413,0.18610166,0.18585819,0.1861511,0.18620926,0.18634516
45,0.17002352,0.16999789,0.16999274,0.16989416,0.16995028,0.17012796,0.17010544,0.17012952
46,0.26396936,0.26350498,0.2638237,0.26335424,0.26336488,0.2636697,0.26346382,0.2635561
47,0.39622632,0.39587817,0.39600688,0.39591998,0.39604384,0.3961787,0.39616856,0.39638385
48,0.17530844,0.17513755,0.17513621,0.17516726,0.1749894,0.17522126,0.17510849,0.17540297
49,0.22490008,0.22477846,0.22464786,0.22465222,0.22469522,0.22457351,0.22464544,0.22467996
50,0.21715488,0.21665886,0.2165463,0.21636996,0.21642374,0.21629749,0.21646184,0.21675943
51,0.16690613,0.16673128,0.16678402,0.16676196,0.16693231,0.16691618,0.16683935,0.16689253
52,0.2562303,0.25586125,0.2557322,0.25570345,0.25570524,0.25568426,0.25567314,0.25600278
53,0.29163268,0.29102126,0.29086787,0.29116786,0.29085955,0.29132074,0.2913757,0.291321
54,0.1955594,0.19527449,0.19522956,0.19541512,0.19515644,0.19518483,0.19533253,0.19553639
55,0.86659265,0.86649305,0.8663968,0.86634135,0.8663109,0.86631775,0.8662992,0.8663437
56,0.2961837,0.29626858,0.29612133,0.2963293,0.2963725,0.29646143,0.29671767,0.29692307
57,0.40042165,0.40042,0.40032664,0.4004643,0.40035608,0.4005971,0.400347,0.40068334
58,0.22092636,0.22100823,0.22114182,0.2212059,0.22136348,0.22122177,0.22123322,0.2213181
59,0.17728734,0.17717786,0.17708988,0.1770857,0.17707063,0.1773164,0.17721528,0.17742132
60,0.3787098,0.3784639,0.37848824,0.37814692,0.37855902,0.37851945,0.3783145,0.37879795
61,0.29791796,0.29756308,0.29809067,0.29786474,0.29777482,0.2979875,0.29810366,0.29821482
62,0.2118579,0.21169385,0.21189107,0.21202944,0.21211453,0.21201405,0.21218924,0.21226145
63,0.18176539,0.18147756,0.18108195,0.18105173,0.18072183,0.18091285,0.18104,0.18093932
64,0.19390708,0.19392362,0.1937406,0.19370382,0.19353886,0.19366165,0.19359122,0.19356114
65,0.28431138,0.28414202,0.28409833,0.28411826,0.2838982,0.28424388,0.28429836,0.2841576
66,0.26255095,0.2612843,0.25943166,0.25855544,0.25849736,0.2583014,0.25755495,0.2564279
67,0.70224065,0.70207906,0.70203954,0.7020283,0.7020364,0.7020867,0.7021224,0.70225745
68,0.19634905,0.19634967,0.19635543,0.19643928,0.19667678,0.1969289,0.19708042,0.19713748
69,0.24158129,0.24132603,0.24094823,0.24086027,0.2404765,0.24014246,0.24022394,0.23970145
70,0.19851105,0.19848497,0.19843218,0.19853559,0.19835539,0.19847082,0.19841963,0.19852357
71,0.17123412,0.17133927,0.17127855,0.17152001,0.17152724,0.17159101,0.17177774,0.17165126
72,0.29238915,0.2918362,0.2918886,0.2918889,0.29176438,0.29207,0.29183438,0.29242167
73,0.2647537,0.26490873,0.26486847,0.2647351,0.26528642,0.26533,0.2656541,0.26548025
74,0.28463313,0.28421342,0.28410628,0.28393131,0.28411508,0.28387776,0.28399703,0.28411272
75,0.17951764,0.17951971,0.17962222,0.17976348,0.18007119,0.1801131,0.18012923,0.18023883
76,0.74514693,0.7450638,0.74495643,0.7449447,0.7449299,0.7449821,0.74496317,0.7450571
77,0.77508414,0.7750004,0.7749395,0.7749837,0.77502763,0.7751582,0.77518713,0.7753033
78,0.16552188,0.16556865,0.16547813,0.16575281,0.16562481,0.16544119,0.16550687,0.16558057
79,0.21288998,0.21307154,0.21309796,0.21358046,0.21339102,0.21392892,0.2137896,0.21408218
80,0.3659961,0.3657572,0.36571443,0.3658698,0.3656722,0.36602595,0.36594144,0.3662468
81,0.1825624,0.18230799,0.18250652,0.18253078,0.1825056,0.18251985,0.18260616,0.18266758
82,0.25564897,0.25552854,0.25548697,0.2556315,0.25569227,0.2564252,0.25642598,0.25647706
83,0.17394854,0.17388555,0.1738339,0.17398797,0.17377022,0.17424776,0.17421103,0.17454001
84,0.23767263,0.23751935,0.23737101,0.23780286,0.23780192,0.23764968,0.23803613,0.23798485
85,0.19545265,0.19549145,0.19556363,0.19549124,0.19549091,0.19573915,0.19560869,0.19573043
86,0.18190001,0.18207678,0.18191427,0.18179388,0.18171154,0.18200107,0.1822094,0.18225907
87,0.20223929,0.20147736,0.20072342,0.19993085,0.19975659,0.19965863,0.19925165,0.19912064
88,0.39179838,0.390314,0.38928193,0.38845795,0.38872615,0.38820964,0.3874853,0.38670722
89,0.19258025,0.1923673,0.19220859,0.19204387,0.1919471,0.19210504,0.1920584,0.19223876
90,0.20610717,0.20597129,0.20617798,0.20638655,0.20654842,0.2066651,0.2061944,0.20658924
91,0.24194248,0.24127364,0.24067329,0.24041441,0.2399171,0.24014916,0.24014397,0.2392556
92,0.20614365,0.20605175,0.20577478,0.20597558,0.20575683,0.20585431,0.20616423,0.20625387
93,0.22513707,0.22497289,0.22467312,0.22493729,0.2247911,0.22504894,0.22514528,0.22518763
94,0.27494967,0.27440262,0.27429304,0.27384552,0.2740979,0.27394456,0.27378994,0.27431875
95,0.42155042,0.42129835,0.4211982,0.42116472,0.4211594,0.42131317,0.421366,0.42168483
96,0.20071568,0.20071784,0.20096287,0.20097569,0.2012341,0.20143671,0.2013819,0.20166318
97,0.19470952,0.1946954,0.19459035,0.19454552,0.1945089,0.19467095,0.19476588,0.19487673
98,0.17617369,0.17626005,0.17654942,0.17669001,0.17707263,0.17730641,0.17743124,0.17763962
99,0.16430445,0.16426954,0.16428238,0.16440079,0.16446345,0.16465871,0.16468407,0.16497664
100,0.17187066,0.17196226,0.1721101,0.17209741,0.17203566,0.17211854,0.1723947,0.17236453
101,0.16554002,0.1651858,0.16516683,0.16504999,0.1650874,0.1653511,0.16522215,0.16562693
102,0.20544255,0.20521098,0.20506535,0.20484738,0.20476234,0.20499413,0.20519784,0.20518056
103,0.3028775,0.30242506,0.3026196,0.3023446,0.30235907,0.30255532,0.302443,0.30272555
104,0.1753245,0.17528373,0.17531298,0.17555009,0.17556833,0.17555785,0.17555618,0.17571995
105,0.63755435,0.6374374,0.6373117,0.6372968,0.6373485,0.63751274,0.637531,0.63770205
106,0.23119467,0.23093505,0.23106004,0.23119697,0.23118666,0.23125039,0.23114476,0.23148806
107,0.1971062,0.19703937,0.19704308,0.19732162,0.1973509,0.19734016,0.19752677,0.19782811
108,0.16592935,0.16570178,0.16564533,0.16541763,0.16539465,0.16537373,0.16551526,0.16561851
109,0.30957043,0.30917826,0.3090998,0.30944026,0.3092492,0.30948505,0.30948997,0.30938604
110,0.3214109,0.3208151,0.32071856,0.32059845,0.32043692,0.32062504,0.32025385,0.32055324
111,0.25920695,0.25897887,0.2589194,0.25923243,0.25933522,0.25970754,0.25919467,0.25961214
112,0.35984007,0.3596805,0.35960045,0.35958084,0.35953167,0.3597658,0.35977235,0.35986933
113,0.2087728,0.20859288,0.20867324,0.20842169,0.20861235,0.20867792,0.20894799,0.20876542
114,0.77434295,0.77427334,0.774186,0.77421194,0.7741899,0.7742967,0.7742787,0.7743927
115,0.22679383,0.22651988,0.22646162,0.22612187,0.2261557,0.22637825,0.22650771,0.22646165
116,0.27837414,0.27824378,0.27847403,0.27845746,0.27846324,0.27873734,0.27893382,0.27900177
117,0.16172017,0.16173637,0.16160116,0.16174611,0.161741,0.16163702,0.16159184,0.16164562
118,0.14583254,0.14603786,0.14619993,0.14639272,0.14632621,0.14632355,0.14644875,0.14628215
119,0.8107892,0.81065786,0.8105548,0.8105134,0.8104524,0.81048995,0.8104837,0.8105518
120,0.1539277,0.15384592,0.15378435,0.1536225,0.15355642,0.15365443,0.15373118,0.15387645
121,0.6579967,0.65786415,0.65772605,0.6577648,0.6577629,0.6578677,0.6578702,0.6580155
122,0.20464703,0.20458001,0.2046471,0.20460188,0.20454216,0.20484212,0.20495781,0.20491354
123,0.28373608,0.28360674,0.28341672,0.2833083,0.28306052,0.28328794,0.2834247,0.2835889
124,0.17215635,0.17188098,0.17172424,0.1714435,0.17139558,0.17137358,0.17119744,0.17137367
125,0.16149169,0.16155194,0.16181238,0.16193727,0.16175294,0.16196127,0.1621549,0.16226849
126,0.20195845,0.20197298,0.20211658,0.20206322,0.20202573,0.20198183,0.20210816,0.2022316
127,0.22603847,0.22575702,0.22571586,0.22547396,0.22534572,0.22550729,0.22534168,0.22541125
128,0.15453823,0.15442099,0.15447211,0.15453051,0.15442583,0.15457983,0.1546529,0.15483817
129,0.16583614,0.16582787,0.16589314,0.1661407,0.16604787,0.16610956,0.16622916,0.1663022
130,0.6758524,0.67572427,0.67562765,0.6757098,0.6756907,0.67580235,0.6758138,0.6759482
131,0.18126208,0.18123178,0.18130097,0.1814634,0.18139134,0.18140958,0.18148924,0.18169655
132,0.18810758,0.18801916,0.18829884,0.18835233,0.1883115,0.18846369,0.18828478,0.18841988
133,0.66796213,0.66784865,0.6678151,0.6677892,0.6678046,0.6678484,0.66790605,0.6681067
134,0.1726284,0.17291503,0.17321886,0.17331423,0.17326543,0.17324954,0.1732313,0.17345354
135,0.62760586,0.62757546,0.6275031,0.627525,0.62752813,0.62765455,0.6276876,0.6278533
136,0.17664964,0.17669266,0.1766853,0.17661382,0.17661512,0.17663287,0.17685287,0.17688198
137,0.16974407,0.16989188,0.16982906,0.17019378,0.17003103,0.1702094,0.17044207,0.17040169
138,0.2798777,0.2794255,0.27956918,0.27910024,0.27908614,0.2794368,0.2790922,0.2797395
139,0.35319412,0.3530837,0.35312527,0.353025,0.3529947,0.35327262,0.3531301,0.35336795
140,0.73978674,0.73967135,0.73960465,0.7396777,0.73970526,0.73981005,0.7398371,0.7399969
141,0.15179318,0.15213825,0.15204991,0.15214643,0.15209593,0.15189862,0.1519843,0.1521217
142,0.23009112,0.2298739,0.22973576,0.2295015,0.22943878,0.22943829,0.22946447,0.22971193
143,0.1807827,0.18089366,0.1806693,0.18063137,0.1805126,0.18047577,0.18033376,0.18047822
144,0.21540435,0.21524,0.21531965,0.21534006,0.21538363,0.21553282,0.2157325,0.21563496
145,0.15977098,0.15962897,0.15955482,0.1595797,0.15952408,0.15969145,0.15976168,0.15977746
146,0.16350424,0.1634082,0.16342184,0.16341966,0.16358209,0.16348769,0.16359016,0.16383184
147,0.18672258,0.18660669,0.18670517,0.18659143,0.18668292,0.18701468,0.1871374,0.18725066
148,0.2088262,0.20853008,0.2086348,0.20877017,0.20853083,0.2086813,0.20894936,0.20870739
149,0.15232843,0.15208444,0.15218227,0.15198475,0.15199645,0.15196577,0.1520447,0.15194066
150,0.19246723,0.19227885,0.19242801,0.1924665,0.1924638,0.19274224,0.19287698,0.19282739
151,0.19086215,0.19100548,0.19107889,0.19123523,0.19112188,0.19144484,0.19176754,0.19182724
152,0.18446425,0.18437308,0.18435068,0.1843962,0.1843431,0.18433978,0.18440293,0.18452153
153,0.21208656,0.21192631,0.21193609,0.21192758,0.21196392,0.21208957,0.21215844,0.21224661
154,0.14741096,0.14741927,0.14747196,0.1475388,0.14757814,0.14750138,0.1475292,0.14766124
155,0.22956261,0.2295247,0.22963203,0.2296586,0.22947155,0.22945058,0.22941533,0.22949854
156,0.3509194,0.35020277,0.350331,0.35028276,0.35038355,0.35041213,0.35026327,0.35074246
157,0.48227763,0.48206547,0.4818916,0.4816845,0.48163748,0.48182064,0.48183116,0.48217577
158,0.1843539,0.18421441,0.18417902,0.18409182,0.1842823,0.18414907,0.18433434,0.18438868
159,0.22619332,0.2260158,0.22596067,0.22595419,0.22618413,0.22608367,0.22605011,0.22623914
160,0.18640281,0.18632317,0.1863695,0.18621841,0.1862441,0.1861283,0.18611526,0.18616392
161,0.23041789,0.23030587,0.23005548,0.23009686,0.23006925,0.23008507,0.22968435,0.2298858
162,0.20223707,0.20207927,0.20208162,0.20198306,0.20198444,0.20217644,0.20218536,0.2023041
163,0.17153075,0.17165668,0.17171437,0.17180826,0.17197213,0.1719032,0.17215385,0.17226356
164,0.23345391,0.23330316,0.23298967,0.23283811,0.23267731,0.2327714,0.2328308,0.23294383
165,0.17726216,0.17705968,0.17711003,0.1768691,0.17714444,0.17708014,0.1770385,0.17726836
166,0.384925,0.3848003,0.38481143,0.38484117,0.38484696,0.3848964,0.3847806,0.38515657
167,0.31586087,0.31454727,0.31336367,0.311652,0.31111905,0.3105259,0.3096851,0.30913436
168,0.34765998,0.34720218,0.34749308,0.3475208,0.34739995,0.3478324,0.34788215,0.34828338
169,0.3834161,0.38334188,0.38304827,0.38294828,0.3829765,0.38310105,0.38254917,0.3832914
170,0.17023428,0.17018661,0.17027794,0.1703996,0.17053543,0.17058021,0.17063496,0.1708287
171,0.28667244,0.28633872,0.28611183,0.28629622,0.28623775,0.286347,0.2863017,0.2865929
172,0.47947124,0.4793725,0.47921288,0.47934264,0.47934645,0.47954455,0.47953495,0.47980186
173,0.56968665,0.56962883,0.5695837,0.5696362,0.5696087,0.56970376,0.569789,0.5700065
174,0.35797992,0.3574106,0.35738793,0.3570159,0.35692883,0.35705498,0.35699326,0.3571254
175,0.2074225,0.20689052,0.20675974,0.2066554,0.20645884,0.2064237,0.2065517,0.20644878
176,0.18156539,0.18139374,0.18140694,0.18114595,0.18112063,0.1813744,0.18118875,0.18151705
177,0.9584888,0.9584405,0.9584206,0.95839894,0.95839655,0.958398,0.95839167,0.9584076
178,0.59239244,0.5922124,0.59214497,0.59221804,0.59218574,0.5923521,0.5923371,0.59252137
179,0.22282553,0.22255687,0.22235407,0.22239742,0.22238043,0.22263123,0.22246155,0.22269833
180,0.22201432,0.22172827,0.22160234,0.22134797,0.2212832,0.22120099,0.22098939,0.22132222
181,0.18442795,0.18439536,0.1844706,0.1842955,0.18442018,0.18425731,0.18445046,0.18436994
182,0.26763034,0.2667664,0.26560998,0.26475096,0.26432943,0.26441672,0.2636934,0.26341698
183,0.17143491,0.17155412,0.1715721,0.17136452,0.17135894,0.17151432,0.1716242,0.17153853
184,0.22716267,0.22714709,0.22696751,0.22671643,0.22660308,0.22641869,0.22654614,0.22668783
185,0.15786082,0.15782112,0.15784264,0.15818615,0.1582332,0.15864564,0.15876746,0.15884632
186,0.16622874,0.16605437,0.16599184,0.16591729,0.16581687,0.16581653,0.16587555,0.16602485
187,0.38002458,0.37975892,0.38000476,0.37988812,0.37993518,0.38001204,0.3801361,0.38012853
188,0.2288942,0.22876556,0.22866157,0.22878866,0.22853935,0.22876121,0.22889717,0.22903839
189,0.19977538,0.19960876,0.19935808,0.19913158,0.19907244,0.19918081,0.19904181,0.19897169
190,0.75656545,0.7533495,0.7552188,0.746017,0.7400321,0.7388773,0.7345441,0.7324637
191,0.18145275,0.1815786,0.18168019,0.18177238,0.18181907,0.18183509,0.1817162,0.18206234
192,0.2559954,0.25578544,0.25587013,0.25612143,0.25647843,0.25641185,0.25627837,0.2564476
193,0.3530562,0.35279125,0.3527563,0.35254642,0.35264802,0.35276002,0.35283718,0.35300148
194,0.28994855,0.2898578,0.28945377,0.2892297,0.2892015,0.28918493,0.28921166,0.28932172
195,0.1680554,0.16791897,0.16789153,0.16797067,0.16790931,0.16802236,0.168166,0.16833775
196,0.290974,0.2902553,0.288979,0.28779218,0.28691757,0.28564307,0.28533706,0.28511322
197,0.20967539,0.20993967,0.20976831,0.21003994,0.21009436,0.21015184,0.21035828,0.2104393
198,0.46450663,0.46404514,0.46410728,0.46409047,0.46394756,0.46404812,0.4640364,0.46448067
199,0.3795095,0.37883708,0.3788846,0.37908033,0.379093,0.37962672,0.37932545,0.37997824
200,0.23189554,0.23228478,0.23300652,0.23381515,0.23435442,0.23468743,0.23504247,0.23463304
201,0.32939595,0.3293077,0.3290534,0.32928082,0.3291159,0.32954952,0.32939917,0.32976833
202,0.9448949,0.9448489,0.9448062,0.94476473,0.9447551,0.9447845,0.94477266,0.9447889
203,0.1602153,0.16021927,0.160286,0.1603209,0.16046664,0.16057892,0.16062103,0.16084199
204,0.2938058,0.293424,0.29322433,0.292883,0.29288188,0.29300487,0.29248732,0.29298887
205,0.18712625,0.18666585,0.18680215,0.18672647,0.18677846,0.18687168,0.18683194,0.18695171
206,0.18864772,0.18859519,0.18850778,0.1886903,0.18867317,0.18868057,0.1888125,0.18889633
207,0.29290086,0.2928473,0.2923862,0.29247153,0.29268858,0.29277086,0.29290244,0.2932467
208,0.19781514,0.19779499,0.19782338,0.1976836,0.19795777,0.19790003,0.19784911,0.19814318
209,0.17970595,0.17963801,0.17958578,0.17971106,0.1798698,0.17991263,0.18008374,0.18010947
210,0.15818834,0.15839009,0.15838723,0.15854377,0.15871625,0.15859886,0.15869336,0.15869384
211,0.6448796,0.6447792,0.6447182,0.6446897,0.6447316,0.64474535,0.6447699,0.6449547
212,0.732589,0.7265026,0.7185247,0.71091425,0.71141934,0.7064648,0.7049191,0.7044961
213,0.62016106,0.6200276,0.6199968,0.62001455,0.6199962,0.6201119,0.62011856,0.6203582
214,0.2671411,0.26706666,0.2674991,0.2678569,0.26831263,0.26840177,0.2681069,0.26710898
215,0.20887849,0.2086681,0.20894837,0.20874672,0.20868309,0.20890108,0.20885241,0.20890275
216,0.19490944,0.19456446,0.19476077,0.1945237,0.19454807,0.19453017,0.19473974,0.19486131
217,0.16970721,0.16975057,0.16976826,0.1699916,0.1697426,0.17000346,0.17010881,0.1700909
218,0.16983259,0.16989668,0.16998851,0.16994919,0.16999915,0.16993941,0.17003521,0.17017117
219,0.80633956,0.8062828,0.8062093,0.80627483,0.80628806,0.80635583,0.8063542,0.8064718
220,0.3824865,0.382041,0.3822235,0.38190126,0.3821607,0.38231403,0.38226905,0.382217
221,0.6953175,0.69517964,0.69509953,0.69510704,0.6950849,0.6951384,0.6951427,0.69533324
222,0.21284106,0.21273185,0.21275619,0.21284442,0.212746,0.21315491,0.21326144,0.21323739
223,0.2872139,0.28698337,0.28736147,0.28745604,0.28739348,0.2877322,0.28760222,0.28772032
224,0.1501987,0.15009725,0.15000594,0.15004149,0.15009686,0.14991367,0.15000114,0.15015408
225,0.16722609,0.16703665,0.16728538,0.16750675,0.16747928,0.16692354,0.1674629,0.16764583
226,0.28105557,0.28066936,0.28065464,0.28040874,0.28044128,0.28057718,0.28039795,0.28079832
227,0.38236117,0.38056073,0.37785915,0.37439165,0.37191582,0.37319905,0.37234095,0.37198597
228,0.22295235,0.22303925,0.22303084,0.22304985,0.22303402,0.22349536,0.22358102,0.22345285
229,0.17725085,0.17728332,0.17725384,0.17722838,0.17730345,0.17742608,0.17752363,0.17756702
230,0.23047554,0.2303271,0.23019126,0.2304418,0.23050529,0.23066926,0.23054966,0.23092543
231,0.7155157,0.7153729,0.7153368,0.71533555,0.7153492,0.71542937,0.7154367,0.7156105
232,0.24385704,0.24361967,0.24369857,0.2436161,0.24404703,0.24426495,0.24391888,0.24430409
233,0.3249528,0.32488906,0.32473907,0.32456237,0.3246967,0.32482034,0.32456326,0.32476613
234,0.16606158,0.16609158,0.16639343,0.1666365,0.16683133,0.16682108,0.16684395,0.1670133
235,0.74361753,0.74355537,0.74347866,0.74351525,0.7435413,0.74357986,0.743581,0.7437411
236,0.18871276,0.18886106,0.18900503,0.18910424,0.1889772,0.18890922,0.18910576,0.18893613
237,0.6542443,0.6541936,0.65416956,0.6542787,0.65437853,0.65450186,0.65449715,0.6547467
238,0.18200344,0.18193153,0.1816536,0.18150358,0.18149975,0.1818953,0.18184555,0.18172397
239,0.23047309,0.22996683,0.22938387,0.22826701,0.22744201,0.22607294,0.22597916,0.22580169
240,0.17037801,0.17043845,0.17047271,0.17055906,0.17023322,0.17037447,0.17027153,0.17024924
241,0.69892466,0.69885445,0.6987984,0.69885075,0.69887406,0.6990155,0.69904447,0.6991824
242,0.1943467,0.19409233,0.19411896,0.19411755,0.1943979,0.19415542,0.19429328,0.19449818
243,0.17293443,0.17282012,0.17273052,0.17271054,0.1727995,0.17295161,0.17286085,0.1729504
244,0.17709704,0.17701589,0.17711951,0.17702876,0.17704381,0.17717445,0.17734648,0.17756175
245,0.24483702,0.24454165,0.2448481,0.24501696,0.24493355,0.24503934,0.24515724,0.245296
246,0.19827648,0.19817394,0.1982308,0.19824691,0.19821295,0.19822548,0.19818303,0.19847132
247,0.18796976,0.1877714,0.18767084,0.1874759,0.18739362,0.1877538,0.18754394,0.18784525
248,0.18323961,0.18330596,0.18339297,0.18362612,0.18347679,0.1835715,0.18361875,0.1836682
249,0.17118365,0.17125009,0.17119065,0.17134888,0.17154734,0.17156895,0.1713738,0.171662
250,0.14191943,0.14199126,0.1419224,0.14187899,0.14182435,0.14191246,0.14194411,0.1420429
251,0.37660742,0.3765664,0.37620014,0.37607217,0.37630492,0.3763468,0.37627143,0.3767428
252,0.1661702,0.16635798,0.16639806,0.16673875,0.16678357,0.16714907,0.1672747,0.16730548
253,0.15457848,0.15463959,0.15443198,0.15449615,0.15444139,0.15464965,0.15476054,0.15490563
254,0.16970892,0.16970895,0.16977027,0.16973709,0.16994916,0.16995747,0.16999562,0.17011312
255,0.17417309,0.17398056,0.1738844,0.1738926,0.1736716,0.17394051,0.17389692,0.17412007
256,0.37084705,0.37099114,0.37083232,0.3708698,0.37094688,0.37115705,0.37120375,0.37126783
257,0.41168365,0.41162568,0.41175032,0.41192582,0.41191244,0.4119501,0.4118651,0.41209412
258,0.8036429,0.80355805,0.8034644,0.803459,0.8034221,0.8034998,0.80349565,0.8035629
259,0.18479784,0.1846392,0.18469152,0.18441777,0.18441363,0.18452272,0.18454146,0.18461983
260,0.19781084,0.19745725,0.1975186,0.19753318,0.19757222,0.1977578,0.19783495,0.19778886
261,0.20812811,0.20804492,0.20796247,0.20809817,0.207929,0.20815407,0.2078718,0.2081839
262,0.37984654,0.3795045,0.37929046,0.3791914,0.37960008,0.37948248,0.37918606,0.37971324
263,0.2306151,0.23028965,0.23039474,0.23042984,0.23035818,0.23054451,0.23070659,0.2308891
264,0.26006973,0.26017195,0.260179,0.26011744,0.26060995,0.260652,0.26079577,0.26057845
265,0.20500246,0.20514093,0.20521091,0.20540532,0.20534876,0.20518441,0.20499572,0.20515537
266,0.20886774,0.20808306,0.20716278,0.2062943,0.20623305,0.20600273,0.20550653,0.20513223
267,0.17205068,0.17189652,0.17195506,0.17192318,0.17186308,0.1720442,0.17191204,0.17221943
268,0.17166454,0.17125171,0.17108253,0.17086157,0.17070228,0.17081599,0.17071119,0.17092557
269,0.1767381,0.17660679,0.17663719,0.17675665,0.17655024,0.17678711,0.17666703,0.17653833
270,0.35711238,0.35700497,0.35697737,0.35676566,0.35703835,0.3570352,0.35712513,0.35733962
271,0.24829698,0.24836151,0.2481658,0.24812362,0.24840277,0.24843927,0.24835348,0.24867462
272,0.16564634,0.16568358,0.16588227,0.16571161,0.1656688,0.16588505,0.16602169,0.16586754
273,0.17564297,0.1754203,0.17550735,0.17531519,0.17533942,0.17565642,0.17561749,0.17580333
274,0.17933898,0.17945027,0.17931905,0.17929764,0.17931591,0.17938827,0.17925769,0.17935553
275,0.24920954,0.24856128,0.2477294,0.24747176,0.24751239,0.24783075,0.24776417,0.24757425
276,0.7198003,0.71971023,0.7195783,0.71958286,0.7195947,0.71966904,0.7196317,0.71980554
277,0.33822468,0.3377563,0.33799943,0.33774844,0.3376733,0.33812985,0.33782715,0.33829033
