,dec_0_norm,dec_1_norm,dec_2_norm,dec_3_norm,dec_4_norm,dec_5_norm,dec_6_norm,dec_7_norm
18161,0.2181897,0.21800673,0.21999185,0.21962982,0.21936364,0.22014622,0.2199151,0.2194331
18162,0.21843281,0.21830985,0.22029422,0.22001909,0.21981779,0.22043183,0.22023085,0.21984215
18163,0.239114,0.23880346,0.24072142,0.24023443,0.2401509,0.23973405,0.2399497,0.23978163
18164,0.23359567,0.23354965,0.23553851,0.23553176,0.2354909,0.23514847,0.23521923,0.23459099
18165,0.217545,0.21750328,0.21950126,0.21923438,0.21903642,0.21968175,0.21949987,0.21911588
18166,0.21448004,0.21433581,0.21626092,0.21593359,0.21568102,0.21637431,0.21616675,0.2157276
18167,0.21591361,0.21584526,0.21790785,0.21780404,0.21760403,0.21836962,0.21822016,0.21780434
18168,0.22265296,0.22250837,0.22485009,0.22457601,0.22467747,0.2261164,0.22610144,0.22593956
18169,0.22066505,0.2206187,0.22267094,0.22240901,0.22214028,0.22295712,0.2227484,0.2223047
18170,0.23938945,0.23935722,0.24179368,0.24160928,0.24168685,0.24199268,0.24196056,0.24179646
18171,0.2204614,0.22034344,0.22229874,0.22204357,0.22177516,0.2224995,0.22230035,0.22192188
18172,0.21428078,0.21417944,0.21614504,0.21584018,0.21560244,0.21616796,0.215969,0.21560527
18173,0.22285384,0.22296923,0.22505994,0.22480465,0.22466971,0.2255013,0.22541134,0.22531429
18174,0.21524876,0.2152162,0.21726298,0.21697503,0.2168387,0.2174831,0.21727629,0.21684365
18175,0.21772027,0.21753605,0.21951586,0.21915679,0.21887934,0.21953121,0.21934581,0.21889168
18176,0.21478842,0.2148065,0.21681756,0.21658424,0.21654272,0.21734479,0.21715839,0.21700975
18177,0.20696107,0.20687246,0.20867798,0.20842712,0.20822106,0.20891228,0.20871426,0.20832504
18178,0.21614993,0.21603113,0.21802433,0.217784,0.21756737,0.21823004,0.21805687,0.21764381
18179,0.21324061,0.21315263,0.21510409,0.21482433,0.21468347,0.21528988,0.21512842,0.21475235
18180,0.226383,0.22605109,0.22792545,0.22767341,0.22740388,0.22793195,0.22752146,0.22716014
18181,0.21809186,0.21792792,0.21993539,0.21963847,0.21940689,0.21997769,0.2197618,0.21927556
18182,0.21448882,0.21447803,0.21653615,0.21632273,0.2161838,0.2168111,0.21663828,0.21623346
18183,0.2193953,0.21925434,0.221116,0.22076209,0.22046225,0.22112201,0.22089657,0.2204432
18184,0.2110658,0.21101056,0.21316119,0.21303433,0.21288769,0.21351871,0.21339126,0.21305569
18185,0.21447046,0.21442154,0.21642534,0.21619765,0.21600935,0.21671838,0.21659292,0.21618064
18186,0.21573591,0.2156535,0.21758217,0.21731299,0.21708427,0.21774775,0.21753241,0.21716301
18187,0.22427586,0.22421226,0.22631009,0.2262334,0.22651786,0.22748685,0.22744638,0.22724903
18188,0.21261059,0.21259014,0.2146036,0.21441185,0.21415815,0.21477044,0.21460788,0.2142432
18189,0.21736957,0.21738075,0.2194532,0.21922368,0.21905905,0.21972854,0.21950582,0.21915074
18190,0.23645112,0.23598363,0.23783949,0.23721819,0.23733194,0.23719479,0.23683251,0.23656173
18191,0.21985331,0.21971877,0.22179005,0.22147827,0.22132255,0.22193994,0.22173122,0.22133745
18192,0.21351475,0.21341178,0.21529946,0.21497251,0.21471594,0.21536729,0.21514699,0.2147254
18193,0.21443291,0.2143465,0.2162913,0.21600944,0.21577796,0.21638736,0.21614622,0.21571803
18194,0.21320589,0.21327616,0.21531239,0.21517776,0.21503505,0.21604908,0.21609113,0.21587418
18195,0.21758634,0.21757059,0.21961036,0.21937704,0.21928075,0.22002274,0.21981958,0.21961862
18196,0.21647495,0.216447,0.21843855,0.21818611,0.21792686,0.21859479,0.2184017,0.21803536
18197,0.21694784,0.21681844,0.21878086,0.21844491,0.21827163,0.2189139,0.21875665,0.21834698
18198,0.21569747,0.2156246,0.21759346,0.21735856,0.2171714,0.21788318,0.21766572,0.2172913
18199,0.21689971,0.21686329,0.21888319,0.21861061,0.21845038,0.21909347,0.21890098,0.21849295
18200,0.21893822,0.21878001,0.22080646,0.22051911,0.22028708,0.22105049,0.2208528,0.22040841
18201,0.215198,0.21507628,0.2170755,0.21684536,0.2165916,0.21727459,0.21706043,0.21666975
18202,0.2135086,0.21334986,0.21519113,0.21482857,0.21455522,0.21511415,0.21488103,0.21443683
18203,0.21940455,0.21924324,0.22128782,0.2210102,0.22077507,0.22142263,0.22125229,0.22087285
18204,0.21371022,0.21370319,0.21567301,0.2154701,0.21529868,0.21580388,0.21554969,0.21518211
18205,0.22240546,0.22232772,0.22393729,0.2234784,0.2233526,0.22427242,0.22402446,0.2236747
18206,0.21605523,0.21592312,0.21790418,0.21758345,0.21731326,0.21792823,0.21773098,0.21729594
18207,0.2167152,0.21685287,0.2189109,0.21873616,0.21873692,0.21978518,0.2196259,0.21929204
18208,0.21432358,0.21427831,0.21626739,0.21601582,0.21583368,0.21644112,0.21622565,0.21579535
18209,0.21499091,0.2149012,0.21688162,0.21654771,0.21629953,0.21685132,0.21664155,0.21616372
18210,0.21816325,0.21816327,0.22021946,0.21999545,0.21986473,0.22053799,0.22041588,0.22002386
18211,0.21735243,0.21729834,0.2192961,0.21905097,0.2188057,0.21944608,0.21924415,0.21884853
