,dec_1_drift_from_origin,dec_2_drift_from_origin,dec_3_drift_from_origin,dec_4_drift_from_origin,dec_5_drift_from_origin,dec_6_drift_from_origin,dec_7_drift_from_origin
11502,3.9696693e-05,4.786253e-05,4.5359135e-05,5.0127506e-05,6.4373016e-05,6.7830086e-05,5.5372715e-05
11503,5.9604645e-07,5.364418e-07,7.1525574e-07,1.1920929e-06,5.364418e-07,7.748604e-07,1.2516975e-06
11504,-2.3841858e-07,2.3841858e-07,0.0,-3.5762787e-07,4.7683716e-07,4.7683716e-07,1.013279e-06
11505,2.9802322e-07,7.748604e-07,1.1920929e-07,2.3841858e-07,-1.1920929e-07,3.5762787e-07,-3.5762787e-07
11506,1.7881393e-07,-7.1525574e-07,0.0,-5.9604645e-07,4.172325e-07,0.0,1.7881393e-07
11507,3.695488e-06,1.3113022e-05,2.259016e-05,2.7179718e-05,3.629923e-05,4.1246414e-05,3.9815903e-05
11508,2.3245811e-06,2.1457672e-06,3.7550926e-06,3.6358833e-06,3.1590462e-06,3.3974648e-06,3.4570694e-06
11509,3.5762787e-07,7.748604e-07,8.34465e-07,1.1920929e-06,1.2516975e-06,1.0728836e-06,2.1457672e-06
11510,5.3048134e-06,1.6331673e-05,2.861023e-05,3.6478043e-05,4.1365623e-05,4.7147274e-05,4.696846e-05
11511,1.13248825e-05,1.5079975e-05,1.692772e-05,1.6748905e-05,1.9431114e-05,2.1338463e-05,1.6272068e-05
11512,4.351139e-06,5.7816505e-06,9.059906e-06,9.179115e-06,1.0669231e-05,1.2516975e-05,1.04904175e-05
11513,2.3841858e-07,1.7881393e-07,6.556511e-07,-1.1920929e-07,5.9604645e-07,-2.3841858e-07,1.013279e-06
11514,1.1920929e-07,2.9802322e-07,-8.34465e-07,-3.5762787e-07,0.0,4.7683716e-07,5.364418e-07
11515,1.1086464e-05,1.9967556e-05,2.8371811e-05,3.528595e-05,4.452467e-05,4.9233437e-05,4.8279762e-05
11516,1.1920929e-07,-1.1920929e-07,-9.536743e-07,4.172325e-07,4.7683716e-07,-3.5762787e-07,-2.3841858e-07
11517,2.503395e-06,2.6226044e-06,3.4570694e-06,4.2915344e-06,3.8146973e-06,4.4107437e-06,4.351139e-06
