,dec_0_norm,dec_1_norm,dec_2_norm,dec_3_norm,dec_4_norm,dec_5_norm,dec_6_norm,dec_7_norm
84,0.9672583,0.9672616,0.96726865,0.9672759,0.967276,0.96727216,0.9672766,0.9672756
85,0.9877119,0.9877085,0.9877055,0.98770374,0.9877032,0.9877018,0.98769796,0.98769855
86,0.84547937,0.84521496,0.84509104,0.84490865,0.84486985,0.8447202,0.8445123,0.8446354
87,0.98368734,0.98368514,0.9836834,0.9836828,0.98368263,0.98367983,0.98368067,0.98368233
88,0.9197252,0.9195961,0.91947865,0.91935194,0.9193274,0.9192491,0.91916454,0.9191868
89,0.7723025,0.7721953,0.7719958,0.7719359,0.7718845,0.77147204,0.7715408,0.7714264
90,0.9362121,0.9361049,0.9360013,0.93594754,0.93592,0.9358661,0.93580806,0.9358248
91,0.75932485,0.7591196,0.7588171,0.75863636,0.75862706,0.7584887,0.75830084,0.7583122
92,0.7860701,0.7858253,0.78553313,0.7853491,0.7852539,0.78507584,0.78499687,0.78498393
93,0.93206584,0.93199956,0.931919,0.93187743,0.93184,0.93181854,0.93175477,0.93175524
94,0.8612844,0.86101586,0.8607388,0.8605869,0.86059326,0.8604495,0.860305,0.860466
95,0.7642764,0.76402444,0.76363397,0.76342654,0.7633571,0.76324105,0.7630993,0.763104
96,0.78021663,0.78006744,0.7798666,0.7797739,0.77980554,0.7797152,0.77957857,0.77961355
97,0.7837836,0.78354865,0.783197,0.78301615,0.7829196,0.7827718,0.78261495,0.78259933
98,0.7572747,0.7570807,0.7568705,0.7566811,0.756721,0.75652194,0.75639474,0.75641865
99,0.98030436,0.98029923,0.9802932,0.98029345,0.98029226,0.9802913,0.9802885,0.9802891
100,0.98007095,0.9800683,0.98006666,0.98006463,0.9800643,0.98006094,0.9800598,0.98006004
101,0.98307973,0.9830703,0.98306096,0.9830533,0.98304826,0.9830407,0.9830337,0.98303777
102,0.820007,0.8197534,0.8194656,0.8192692,0.8192107,0.81923586,0.8189869,0.8189686
103,0.79571605,0.79536647,0.79511666,0.7949544,0.79499084,0.79500324,0.7947485,0.7948298
104,0.90678996,0.90660375,0.90645254,0.9063844,0.90632594,0.9062391,0.9061672,0.9061592
105,0.75365335,0.753335,0.7530701,0.75282973,0.75280595,0.7526096,0.7524191,0.7524554
106,0.8961308,0.8959758,0.8958298,0.89576125,0.89568317,0.89562774,0.8954912,0.89551884
107,0.98640394,0.9863948,0.98639214,0.9863831,0.98638177,0.9863807,0.9863772,0.98637944
108,0.8146985,0.81450766,0.81411797,0.8139833,0.81396836,0.8138681,0.81365234,0.8137578
109,0.8149672,0.814714,0.81434697,0.8141315,0.8141395,0.81411225,0.81375015,0.81396747
110,0.7652786,0.7649433,0.7644661,0.7641863,0.7641626,0.7640182,0.7638089,0.76382506
111,0.8676451,0.8674208,0.8671636,0.867017,0.86708814,0.8669723,0.86674285,0.8668915
112,0.8882346,0.88802314,0.88777924,0.8876419,0.8876422,0.8874638,0.887343,0.8873739
113,0.76335263,0.76309395,0.76278204,0.7626302,0.7625869,0.76249087,0.7623693,0.76237464
114,0.7574923,0.7572705,0.7569764,0.756822,0.7567448,0.75659764,0.75642186,0.7564513
115,0.94754636,0.94745564,0.9473784,0.94732857,0.94731694,0.9473069,0.9472127,0.94724995
116,0.96420485,0.9642039,0.96420366,0.96420735,0.9642121,0.96421254,0.9642148,0.9642125
117,0.82438046,0.82420564,0.82380235,0.8237147,0.82370543,0.82364035,0.8234309,0.82349855
118,0.77114826,0.7708406,0.7704135,0.77048606,0.77052194,0.7704272,0.7699576,0.7701886
119,0.7495854,0.7494677,0.74921554,0.74912065,0.74912786,0.7489681,0.74883837,0.7488206
120,0.73112255,0.7308053,0.73046815,0.73027134,0.73021877,0.7301088,0.72995216,0.72997975
121,0.95545965,0.9554629,0.9554649,0.9554633,0.955458,0.9554597,0.95546025,0.95545936
122,0.8261421,0.8259066,0.8257689,0.8255341,0.8254856,0.82539904,0.82521635,0.82533145
123,0.8748603,0.87464255,0.8744574,0.87428665,0.8743647,0.8741991,0.8740681,0.87406254
124,0.8591078,0.85887307,0.85859776,0.85846627,0.85840535,0.85834825,0.8581048,0.8582209
